"4066","講義棟","vacant"
"4067","講義棟","vacant"
"4068","講義棟","vacant"
"4069","講義棟","vacant"
"4070","講義棟","vacant"
"4071","講義棟","vacant"
"4072","講義棟","vacant"
"4073","講義棟","vacant"
"4074","講義棟","vacant"
"4075","講義棟","vacant"
"4076","講義棟","vacant"
"4077","講義棟","vacant"
"4078","講義棟","vacant"
"4079","講義棟","vacant"
"4080","講義棟","vacant"
"4081","講義棟","vacant"
"4082","講義棟","vacant"
"4083","講義棟","vacant"
"4084","講義棟","vacant"
"4085","講義棟","vacant"
"4086","講義棟","vacant"
"4087","講義棟","vacant"
"4088","講義棟","vacant"
"4089","講義棟","vacant"
"4090","講義棟","vacant"
"4091","講義棟","vacant"
"4092","講義棟","vacant"
"4093","講義棟","vacant"
"4094","講義棟","vacant"
"4095","講義棟","vacant"
"4096","講義棟","vacant"
"4097","講義棟","vacant"
"4098","講義棟","vacant"
"4099","講義棟","vacant"
"4100","講義棟","vacant"
"4101","講義棟","vacant"
"4102","講義棟","vacant"
"4103","講義棟","vacant"
"4104","講義棟","vacant"
"4105","講義棟","vacant"
"4106","講義棟","vacant"
"4107","講義棟","vacant"
"4108","講義棟","vacant"
"4109","講義棟","vacant"
"4110","講義棟","vacant"
"4111","講義棟","vacant"
"4112","講義棟","vacant"
"4113","講義棟","vacant"
"4114","講義棟","vacant"
"4115","講義棟","vacant"
"4116","講義棟","vacant"
"4117","講義棟","vacant"
"4118","講義棟","vacant"
"4119","講義棟","vacant"
"4120","講義棟","vacant"
"4121","講義棟","vacant"
"4122","講義棟","vacant"
"4123","講義棟","vacant"
"4124","講義棟","vacant"
"4125","講義棟","vacant"
"4126","講義棟","vacant"
"4127","講義棟","vacant"
"4128","講義棟","vacant"
"4129","講義棟","vacant"
"4130","講義棟","vacant"
"4131","講義棟","vacant"
"4132","講義棟","vacant"
"4133","講義棟","vacant"
"4134","講義棟","vacant"
"4135","講義棟","vacant"
"4136","講義棟","vacant"
"4137","講義棟","vacant"
"4138","講義棟","vacant"
"4139","講義棟","vacant"
"4140","講義棟","vacant"
"4141","講義棟","vacant"
"4142","講義棟","vacant"
"4143","講義棟","vacant"
"4144","講義棟","vacant"
"4145","講義棟","vacant"
"4146","講義棟","vacant"
"4147","講義棟","vacant"
"4148","講義棟","vacant"
"4149","講義棟","vacant"
"4150","講義棟","vacant"
"4151","講義棟","vacant"
"4152","講義棟","vacant"
"4153","講義棟","vacant"
"4154","講義棟","vacant"
"4155","講義棟","vacant"
"4156","講義棟","vacant"
"4157","講義棟","vacant"
"4158","講義棟","vacant"
"4159","講義棟","vacant"
"4160","講義棟","vacant"
"4161","講義棟","vacant"
"4162","講義棟","vacant"
"4163","講義棟","vacant"
"4164","講義棟","vacant"
"4165","講義棟","vacant"
"4166","講義棟","vacant"
"4167","講義棟","vacant"
"4168","講義棟","vacant"
"4169","講義棟","vacant"
"4170","講義棟","vacant"
"4171","講義棟","vacant"
"4172","講義棟","vacant"
"4173","講義棟","vacant"
"4174","講義棟","vacant"
"4175","講義棟","vacant"
"4176","講義棟","vacant"
"4177","講義棟","vacant"
"4178","講義棟","vacant"
"4179","講義棟","vacant"
"4180","講義棟","vacant"
"4181","講義棟","vacant"
"4182","講義棟","vacant"
"4183","講義棟","vacant"
"4184","講義棟","vacant"
"4185","講義棟","vacant"
"4186","講義棟","vacant"
"4187","講義棟","vacant"
"4188","講義棟","vacant"
"4189","講義棟","vacant"
"4190","講義棟","vacant"
"4191","講義棟","vacant"
"4192","講義棟","vacant"
"4193","講義棟","vacant"
"4194","講義棟","vacant"
"4195","講義棟","vacant"
"4196","講義棟","vacant"
"4197","講義棟","vacant"
"4198","講義棟","vacant"
"4199","講義棟","vacant"
"4200","講義棟","vacant"
"4201","講義棟","vacant"
"4202","講義棟","vacant"
"4203","講義棟","vacant"
"4204","講義棟","vacant"
"4205","講義棟","vacant"
"4206","講義棟","vacant"
"4207","講義棟","vacant"
"4208","講義棟","vacant"
"4209","講義棟","vacant"
"4210","講義棟","vacant"
"4211","講義棟","vacant"
"4212","講義棟","vacant"
"4213","講義棟","vacant"
"4214","講義棟","vacant"
"4215","講義棟","vacant"
"4216","講義棟","vacant"
"4217","講義棟","vacant"
"4218","講義棟","vacant"
"4219","講義棟","vacant"
"4220","講義棟","vacant"
"4221","講義棟","vacant"
"4222","講義棟","vacant"
"4223","講義棟","vacant"
"4224","講義棟","vacant"
"4225","講義棟","vacant"
"4226","講義棟","vacant"
"4227","講義棟","vacant"
"4228","講義棟","vacant"
"4229","講義棟","vacant"
"4230","講義棟","vacant"
"4231","講義棟","vacant"
"4232","講義棟","vacant"
"4233","講義棟","vacant"
"4234","講義棟","vacant"
"4235","講義棟","vacant"
"4236","講義棟","vacant"
"4237","講義棟","vacant"
"4238","講義棟","vacant"
"4239","講義棟","vacant"
"4240","講義棟","vacant"
"5001","講義棟","vacant"
"5002","講義棟","vacant"
"5003","講義棟","vacant"
"5004","講義棟","vacant"
"5005","講義棟","vacant"
"5006","講義棟","vacant"
"5007","講義棟","vacant"
"5008","講義棟","vacant"
"5009","講義棟","vacant"
"5010","講義棟","vacant"
"5011","講義棟","vacant"
"5012","講義棟","vacant"
"5013","講義棟","vacant"
"5014","講義棟","vacant"
"5015","講義棟","vacant"
"5016","講義棟","vacant"
"5017","講義棟","vacant"
"5018","講義棟","vacant"
"5019","講義棟","vacant"
"5020","講義棟","vacant"
"5021","講義棟","vacant"
"5022","講義棟","vacant"
"5023","講義棟","vacant"
"5024","講義棟","vacant"
"5025","講義棟","vacant"
"5026","講義棟","vacant"
"5027","講義棟","vacant"
"5028","講義棟","vacant"
"5029","講義棟","vacant"
"5030","講義棟","vacant"
"5031","講義棟","vacant"
"5032","講義棟","vacant"
"5033","講義棟","vacant"
"5034","講義棟","vacant"
"5035","講義棟","vacant"
"5036","講義棟","vacant"
"5037","講義棟","vacant"
"5038","講義棟","vacant"
"5039","講義棟","vacant"
"5040","講義棟","vacant"
"5041","講義棟","vacant"
"5042","講義棟","vacant"
"5043","講義棟","vacant"
"5044","講義棟","vacant"
"5045","講義棟","vacant"
"5046","講義棟","vacant"
"5047","講義棟","vacant"
"5048","講義棟","vacant"
"5049","講義棟","vacant"
"5050","講義棟","vacant"
"5051","講義棟","vacant"
"5052","講義棟","vacant"
"5053","講義棟","vacant"
"5054","講義棟","vacant"
"5055","講義棟","vacant"
"5056","講義棟","vacant"
"5057","講義棟","vacant"
"5058","講義棟","vacant"
"5059","講義棟","vacant"
"5060","講義棟","vacant"
"5061","講義棟","vacant"
"5062","講義棟","vacant"
"5063","講義棟","vacant"
